trip_id,customer_id,promo_id,promo_name,redeemed_date,promo_cost
TRIP0123901,CUST02935,PROMO0021,Holiday Rush,2025-03-12,17.2
TRIP0091029,CUST02166,PROMO0027,Business Class,2025-12-07,9.93
TRIP0045625,CUST01077,PROMO0027,Business Class,2025-12-06,8.03
TRIP0107146,CUST02550,PROMO0022,Refer & Earn,2024-11-04,7.13
TRIP0085798,CUST02044,PROMO0000,Christmas Bonus,2025-11-22,11.74
TRIP0028176,CUST00667,PROMO0013,Senior Special,2025-10-12,6.64
TRIP0125567,CUST02973,PROMO0030,VIP Membership,2024-12-02,13.13
TRIP0006515,CUST00159,PROMO0037,Premium Pass,2025-06-03,4.24
TRIP0107800,CUST02562,PROMO0033,New User Welcome,2024-02-07,13.66
TRIP0074466,CUST01776,PROMO0006,Refer & Earn,2023-10-19,11.15
TRIP0052747,CUST01247,PROMO0006,Refer & Earn,2024-12-03,10.44
TRIP0017597,CUST00417,PROMO0017,Christmas Bonus,2025-06-27,18.57
TRIP0070501,CUST01679,PROMO0010,Christmas Bonus,2025-09-27,10.92
TRIP0033447,CUST00790,PROMO0030,VIP Membership,2024-09-24,9.54
TRIP0120259,CUST02850,PROMO0012,Back to School,2025-05-19,9.31
TRIP0064211,CUST01531,PROMO0019,Back to School,2025-09-18,18.59
TRIP0019658,CUST00462,PROMO0013,Senior Special,2025-10-23,8.95
TRIP0111116,CUST02641,PROMO0000,Christmas Bonus,2025-10-31,8.02
TRIP0110192,CUST02620,PROMO0013,Senior Special,2025-10-08,7.82
TRIP0092551,CUST02199,PROMO0012,Back to School,2025-09-14,12.55
TRIP0001410,CUST00034,PROMO0022,Refer & Earn,2024-10-21,5.38
TRIP0007760,CUST00185,PROMO0006,Refer & Earn,2025-06-12,16.11
TRIP0098430,CUST02336,PROMO0029,Group Ride Deal,2025-06-30,2.45
TRIP0040529,CUST00955,PROMO0022,Refer & Earn,2024-10-27,8.25
TRIP0113545,CUST02699,PROMO0000,Christmas Bonus,2025-11-14,9.79
TRIP0016820,CUST00403,PROMO0021,Holiday Rush,2025-03-20,16.57
TRIP0116075,CUST02759,PROMO0018,Business Class,2025-04-03,2.99
TRIP0081517,CUST01940,PROMO0027,Business Class,2025-11-30,9.74
TRIP0080148,CUST01909,PROMO0007,Valentine's Special,2024-04-03,21.15
TRIP0007450,CUST00180,PROMO0030,VIP Membership,2025-06-12,12.9
TRIP0073187,CUST01744,PROMO0002,Back to School,2025-06-19,1.77
TRIP0105908,CUST02519,PROMO0033,New User Welcome,2024-01-31,21.77
TRIP0078693,CUST01874,PROMO0000,Christmas Bonus,2025-12-02,7.02
TRIP0104901,CUST02493,PROMO0013,Senior Special,2025-10-25,14.18
TRIP0006248,CUST00153,PROMO0026,Seasonal Promo,2025-05-20,19.42
TRIP0073436,CUST01749,PROMO0026,Seasonal Promo,2025-05-25,19.6
TRIP0042341,CUST00999,PROMO0012,Back to School,2024-12-16,11.8
TRIP0112304,CUST02671,PROMO0019,Back to School,2025-08-08,19.16
TRIP0028714,CUST00681,PROMO0018,Business Class,2025-03-24,3.08
TRIP0069633,CUST01659,PROMO0021,Holiday Rush,2025-02-18,20.96
TRIP0116698,CUST02772,PROMO0033,New User Welcome,2024-02-08,15.56
TRIP0008264,CUST00197,PROMO0000,Christmas Bonus,2025-11-09,13.03
TRIP0055202,CUST01313,PROMO0027,Business Class,2025-06-18,13.49
TRIP0047435,CUST01119,PROMO0033,New User Welcome,2024-02-06,14.19
TRIP0118077,CUST02802,PROMO0039,Airport Express,2024-05-10,10.38
TRIP0052085,CUST01231,PROMO0039,Airport Express,2024-05-04,9.19
TRIP0113680,CUST02703,PROMO0000,Christmas Bonus,2025-12-09,7.57
TRIP0121331,CUST02873,PROMO0012,Back to School,2025-05-14,9.69
TRIP0061258,CUST01461,PROMO0027,Business Class,2025-11-27,10.9
TRIP0069827,CUST01665,PROMO0000,Christmas Bonus,2025-11-19,6.29
TRIP0087342,CUST02080,PROMO0013,Senior Special,2025-10-21,8.6
TRIP0029517,CUST00700,PROMO0026,Seasonal Promo,2025-04-25,18.26
TRIP0094246,CUST02240,PROMO0000,Christmas Bonus,2025-11-03,9.7
TRIP0120969,CUST02865,PROMO0021,Holiday Rush,2025-03-14,22.84
TRIP0016369,CUST00391,PROMO0037,Premium Pass,2025-03-05,5.01
TRIP0043194,CUST01019,PROMO0031,Business Class,2025-07-22,14.82
TRIP0009025,CUST00216,PROMO0000,Christmas Bonus,2025-11-30,6.18
TRIP0026487,CUST00626,PROMO0029,Group Ride Deal,2025-07-18,2.56
TRIP0122521,CUST02901,PROMO0003,Spring Break,2023-12-06,16.23
TRIP0078308,CUST01866,PROMO0023,Student Discount,2025-09-09,6.87
TRIP0090059,CUST02143,PROMO0031,Business Class,2023-06-07,8.02
TRIP0076424,CUST01821,PROMO0002,Back to School,2024-06-11,2.68
TRIP0044741,CUST01056,PROMO0002,Back to School,2024-11-24,3.23
TRIP0086834,CUST02068,PROMO0001,Christmas Bonus,2025-08-26,12.16
TRIP0069024,CUST01645,PROMO0018,Business Class,2024-12-18,2.47
TRIP0085221,CUST02030,PROMO0006,Refer & Earn,2023-11-11,11.29
TRIP0057693,CUST01370,PROMO0024,Student Discount,2024-09-29,30.64
TRIP0018406,CUST00433,PROMO0022,Refer & Earn,2024-10-15,7.08
TRIP0067719,CUST01616,PROMO0031,Business Class,2024-08-21,13.43
TRIP0019691,CUST00462,PROMO0029,Group Ride Deal,2025-07-18,3.29
TRIP0048209,CUST01140,PROMO0025,Birthday Bonus,2025-01-21,9.56
TRIP0086285,CUST02055,PROMO0004,Black Friday,2025-01-15,4.83
TRIP0002094,CUST00052,PROMO0027,Business Class,2024-04-06,11.66
TRIP0023714,CUST00560,PROMO0002,Back to School,2025-07-26,3.22
TRIP0119656,CUST02836,PROMO0029,Group Ride Deal,2025-07-10,2.2
TRIP0060855,CUST01452,PROMO0039,Airport Express,2024-11-29,7.59
TRIP0060843,CUST01452,PROMO0039,Airport Express,2024-05-12,9.13
TRIP0123579,CUST02927,PROMO0033,New User Welcome,2024-02-03,11.22
TRIP0092347,CUST02196,PROMO0028,Festival Pass,2023-04-24,8.45
TRIP0049054,CUST01161,PROMO0030,VIP Membership,2025-08-06,12.21
TRIP0039411,CUST00932,PROMO0012,Back to School,2025-07-24,11.02
TRIP0081033,CUST01928,PROMO0005,Premium Pass,2025-06-23,12.84
TRIP0051392,CUST01216,PROMO0020,Halloween Treat,2024-10-12,2.35
TRIP0125581,CUST02974,PROMO0015,City Explorer,2025-05-02,13.85
TRIP0093440,CUST02219,PROMO0021,Holiday Rush,2025-02-15,15.2
TRIP0103563,CUST02460,PROMO0000,Christmas Bonus,2025-11-19,12.19
TRIP0004954,CUST00122,PROMO0033,New User Welcome,2025-07-02,10.8
TRIP0124614,CUST02949,PROMO0037,Premium Pass,2025-03-02,6.81
TRIP0065395,CUST01561,PROMO0006,Refer & Earn,2024-10-07,17.13
TRIP0037565,CUST00886,PROMO0000,Christmas Bonus,2025-11-08,8.48
TRIP0041371,CUST00975,PROMO0038,Black Friday,2024-04-12,10.18
TRIP0125030,CUST02959,PROMO0012,Back to School,2025-05-26,6.74
TRIP0101984,CUST02423,PROMO0006,Refer & Earn,2025-09-08,14.22
TRIP0085105,CUST02027,PROMO0034,Refer & Earn,2023-08-20,6.29
TRIP0112165,CUST02668,PROMO0016,Holiday Rush,2025-07-31,6.74
TRIP0072387,CUST01725,PROMO0007,Valentine's Special,2025-03-27,25.35
TRIP0007934,CUST00189,PROMO0017,Christmas Bonus,2025-09-01,11.69
TRIP0002319,CUST00058,PROMO0000,Christmas Bonus,2025-11-12,12.14
TRIP0010405,CUST00247,PROMO0003,Spring Break,2024-12-15,13.37
TRIP0003510,CUST00086,PROMO0013,Senior Special,2025-10-14,10.13
TRIP0107946,CUST02566,PROMO0007,Valentine's Special,2025-04-03,21.23
TRIP0056365,CUST01340,PROMO0013,Senior Special,2025-10-23,8.69
TRIP0096145,CUST02282,PROMO0019,Back to School,2025-09-24,9.64
TRIP0003916,CUST00095,PROMO0013,Senior Special,2025-10-28,14.51
TRIP0007436,CUST00180,PROMO0000,Christmas Bonus,2025-11-11,9.14
TRIP0048430,CUST01144,PROMO0025,Birthday Bonus,2025-02-04,5.14
TRIP0067717,CUST01616,PROMO0010,Christmas Bonus,2024-02-19,16.93
TRIP0088525,CUST02106,PROMO0012,Back to School,2025-05-26,8.2
TRIP0046204,CUST01092,PROMO0033,New User Welcome,2024-01-16,12.67
TRIP0020450,CUST00483,PROMO0003,Spring Break,2025-08-24,11.05
TRIP0066079,CUST01579,PROMO0000,Christmas Bonus,2025-11-23,8.12
TRIP0069921,CUST01666,PROMO0032,Refer & Earn,2024-04-25,10.01
TRIP0049378,CUST01168,PROMO0034,Refer & Earn,2025-08-07,5.4
TRIP0013564,CUST00324,PROMO0027,Business Class,2025-11-21,8.5
TRIP0002015,CUST00051,PROMO0013,Senior Special,2025-10-08,14.15
TRIP0052542,CUST01243,PROMO0027,Business Class,2025-08-02,14.94
TRIP0116589,CUST02769,PROMO0007,Valentine's Special,2025-04-13,19.44
TRIP0099329,CUST02359,PROMO0029,Group Ride Deal,2025-07-15,1.7
TRIP0120705,CUST02859,PROMO0032,Refer & Earn,2025-09-02,10.14
TRIP0033113,CUST00783,PROMO0006,Refer & Earn,2023-10-10,8.78
TRIP0087008,CUST02072,PROMO0029,Group Ride Deal,2024-12-13,3.55
TRIP0016910,CUST00404,PROMO0017,Christmas Bonus,2023-11-28,17.5
TRIP0062919,CUST01501,PROMO0004,Black Friday,2024-12-19,3.19
TRIP0102699,CUST02440,PROMO0012,Back to School,2025-04-15,8.87
TRIP0056585,CUST01345,PROMO0010,Christmas Bonus,2025-07-25,14.66
TRIP0024502,CUST00581,PROMO0021,Holiday Rush,2025-02-15,18.06
TRIP0126451,CUST02994,PROMO0002,Back to School,2024-06-26,2.86
TRIP0093350,CUST02217,PROMO0000,Christmas Bonus,2025-11-09,11.4
TRIP0118265,CUST02805,PROMO0021,Holiday Rush,2024-04-21,21.09
TRIP0014869,CUST00355,PROMO0039,Airport Express,2024-05-13,14.1
TRIP0032266,CUST00763,PROMO0024,Student Discount,2025-04-25,15.33
TRIP0058026,CUST01380,PROMO0035,Flash Sale,2025-09-28,23.31
TRIP0091188,CUST02169,PROMO0010,Christmas Bonus,2025-08-02,12.59
TRIP0053663,CUST01269,PROMO0010,Christmas Bonus,2024-03-25,13.8
TRIP0048234,CUST01140,PROMO0004,Black Friday,2025-01-04,2.66
TRIP0012757,CUST00303,PROMO0014,Valentine's Special,2025-12-12,16.02
TRIP0084601,CUST02015,PROMO0035,Flash Sale,2024-09-20,25.88
TRIP0091825,CUST02184,PROMO0021,Holiday Rush,2025-02-17,14.76
TRIP0026529,CUST00627,PROMO0035,Flash Sale,2025-06-19,29.73
TRIP0046708,CUST01103,PROMO0000,Christmas Bonus,2025-11-16,12.92
TRIP0110026,CUST02617,PROMO0028,Festival Pass,2023-05-04,13.55
TRIP0082470,CUST01965,PROMO0035,Flash Sale,2025-07-08,29.11
TRIP0009143,CUST00218,PROMO0029,Group Ride Deal,2025-09-28,1.97
TRIP0067757,CUST01617,PROMO0037,Premium Pass,2025-02-28,5.13
TRIP0011211,CUST00265,PROMO0010,Christmas Bonus,2024-05-18,10.85
TRIP0090200,CUST02145,PROMO0002,Back to School,2024-06-04,3.49
TRIP0093414,CUST02219,PROMO0032,Refer & Earn,2025-06-11,13.71
TRIP0076822,CUST01832,PROMO0022,Refer & Earn,2024-10-10,6.16
TRIP0051314,CUST01215,PROMO0000,Christmas Bonus,2025-11-20,13.11
TRIP0051936,CUST01228,PROMO0012,Back to School,2025-05-20,12.86
TRIP0093633,CUST02224,PROMO0031,Business Class,2024-09-01,11.42
TRIP0021054,CUST00498,PROMO0000,Christmas Bonus,2025-11-17,7.91
TRIP0059300,CUST01410,PROMO0038,Black Friday,2025-08-15,8.45
TRIP0011152,CUST00264,PROMO0000,Christmas Bonus,2025-11-09,8.23
TRIP0095446,CUST02266,PROMO0033,New User Welcome,2024-01-28,17.78
TRIP0110180,CUST02620,PROMO0000,Christmas Bonus,2025-11-07,7.18
TRIP0045364,CUST01071,PROMO0033,New User Welcome,2025-07-29,18.42
TRIP0112353,CUST02672,PROMO0013,Senior Special,2025-10-17,13.44
TRIP0089389,CUST02127,PROMO0022,Refer & Earn,2024-11-01,5.58
TRIP0014333,CUST00341,PROMO0022,Refer & Earn,2025-06-11,5.97
TRIP0070479,CUST01678,PROMO0018,Business Class,2025-03-27,2.16
TRIP0013090,CUST00312,PROMO0032,Refer & Earn,2025-08-11,16.43
TRIP0086633,CUST02063,PROMO0032,Refer & Earn,2025-08-16,8.83
TRIP0056571,CUST01345,PROMO0018,Business Class,2025-09-20,3.71
TRIP0001711,CUST00043,PROMO0039,Airport Express,2025-09-28,15.89
TRIP0110867,CUST02635,PROMO0030,VIP Membership,2025-07-19,12.57
TRIP0100515,CUST02386,PROMO0026,Seasonal Promo,2025-07-27,12.96
TRIP0049731,CUST01176,PROMO0037,Premium Pass,2025-02-06,5.28
TRIP0082509,CUST01965,PROMO0026,Seasonal Promo,2025-05-22,15.68
TRIP0010817,CUST00255,PROMO0000,Christmas Bonus,2025-11-26,6.61
TRIP0046539,CUST01099,PROMO0039,Airport Express,2024-05-07,10.13
TRIP0086532,CUST02061,PROMO0012,Back to School,2024-12-18,11.12
TRIP0095233,CUST02260,PROMO0034,Refer & Earn,2024-12-17,6.95
TRIP0004969,CUST00122,PROMO0039,Airport Express,2023-06-05,7.49
TRIP0005594,CUST00139,PROMO0014,Valentine's Special,2023-11-25,14.19
TRIP0096427,CUST02289,PROMO0000,Christmas Bonus,2025-11-17,12.43
TRIP0081561,CUST01941,PROMO0005,Premium Pass,2025-09-02,12.5
TRIP0091222,CUST02170,PROMO0012,Back to School,2025-05-13,9.05
TRIP0119694,CUST02837,PROMO0037,Premium Pass,2025-02-19,4.71
TRIP0074612,CUST01778,PROMO0013,Senior Special,2025-10-13,6.73
TRIP0082055,CUST01955,PROMO0031,Business Class,2025-06-26,12.81
TRIP0092578,CUST02200,PROMO0034,Refer & Earn,2023-08-19,7.31
TRIP0056502,CUST01343,PROMO0031,Business Class,2023-09-06,10.68
TRIP0098979,CUST02351,PROMO0021,Holiday Rush,2025-09-09,21.77
TRIP0089148,CUST02121,PROMO0014,Valentine's Special,2025-12-07,11.0
TRIP0008077,CUST00193,PROMO0000,Christmas Bonus,2025-11-09,12.05
TRIP0051516,CUST01218,PROMO0038,Black Friday,2024-07-18,9.72
TRIP0078857,CUST01877,PROMO0000,Christmas Bonus,2025-11-15,8.97
TRIP0048863,CUST01155,PROMO0015,City Explorer,2025-09-07,17.56
TRIP0016058,CUST00384,PROMO0006,Refer & Earn,2023-11-16,14.74
TRIP0055658,CUST01324,PROMO0010,Christmas Bonus,2024-03-08,10.3
TRIP0052395,CUST01239,PROMO0014,Valentine's Special,2025-09-23,20.4
TRIP0020480,CUST00483,PROMO0031,Business Class,2024-09-06,14.14
TRIP0086323,CUST02056,PROMO0038,Black Friday,2024-08-13,9.23
TRIP0017451,CUST00414,PROMO0018,Business Class,2025-03-20,3.79
TRIP0004387,CUST00107,PROMO0026,Seasonal Promo,2025-04-28,22.85
TRIP0000522,CUST00012,PROMO0000,Christmas Bonus,2025-10-30,7.31
TRIP0071295,CUST01697,PROMO0013,Senior Special,2025-10-16,9.75
TRIP0076683,CUST01828,PROMO0036,Late Night Saver,2025-09-11,9.5
TRIP0015140,CUST00362,PROMO0037,Premium Pass,2025-03-07,4.57
TRIP0061330,CUST01463,PROMO0013,Senior Special,2025-10-12,9.37
TRIP0017293,CUST00410,PROMO0004,Black Friday,2025-01-21,3.68
TRIP0002782,CUST00068,PROMO0033,New User Welcome,2024-02-14,12.18
TRIP0064815,CUST01545,PROMO0000,Christmas Bonus,2025-11-09,12.07
TRIP0097706,CUST02319,PROMO0010,Christmas Bonus,2024-03-06,11.73
TRIP0102148,CUST02427,PROMO0038,Black Friday,2024-07-23,7.08
TRIP0050662,CUST01197,PROMO0022,Refer & Earn,2024-10-20,7.68
TRIP0088979,CUST02117,PROMO0001,Christmas Bonus,2025-09-18,14.26
TRIP0030586,CUST00722,PROMO0006,Refer & Earn,2023-10-17,16.48
TRIP0076172,CUST01815,PROMO0008,Business Class,2025-09-28,30.7
TRIP0102375,CUST02432,PROMO0000,Christmas Bonus,2025-11-30,13.41
TRIP0041724,CUST00982,PROMO0000,Christmas Bonus,2024-11-10,9.31
TRIP0078961,CUST01880,PROMO0021,Holiday Rush,2025-04-04,14.58
TRIP0041441,CUST00976,PROMO0013,Senior Special,2025-10-10,12.09
TRIP0012738,CUST00303,PROMO0013,Senior Special,2025-10-10,10.21
TRIP0081102,CUST01930,PROMO0005,Premium Pass,2023-12-14,17.08
TRIP0014642,CUST00350,PROMO0012,Back to School,2025-05-20,6.29
TRIP0065173,CUST01555,PROMO0019,Back to School,2025-09-18,18.59
TRIP0001077,CUST00027,PROMO0030,VIP Membership,2025-08-12,12.91
TRIP0061128,CUST01458,PROMO0018,Business Class,2024-04-15,2.26
TRIP0062533,CUST01490,PROMO0006,Refer & Earn,2023-11-15,12.99
TRIP0017735,CUST00420,PROMO0016,Holiday Rush,2025-06-27,7.62
TRIP0054796,CUST01300,PROMO0021,Holiday Rush,2025-02-25,13.19
TRIP0093800,CUST02227,PROMO0013,Senior Special,2025-10-24,10.44
TRIP0117045,CUST02780,PROMO0033,New User Welcome,2024-02-09,21.63
TRIP0046115,CUST01090,PROMO0019,Back to School,2025-09-02,11.34
TRIP0044483,CUST01051,PROMO0036,Late Night Saver,2025-12-13,7.52
TRIP0070937,CUST01688,PROMO0017,Christmas Bonus,2024-06-04,13.35
TRIP0029400,CUST00697,PROMO0011,Corporate Account,2023-07-16,20.63
TRIP0083706,CUST01994,PROMO0029,Group Ride Deal,2025-07-17,2.86
TRIP0097812,CUST02321,PROMO0026,Seasonal Promo,2025-05-20,21.95
TRIP0015014,CUST00359,PROMO0025,Birthday Bonus,2025-01-22,8.02
TRIP0050423,CUST01192,PROMO0024,Student Discount,2025-04-23,24.11
TRIP0055880,CUST01330,PROMO0022,Refer & Earn,2024-10-09,8.61
TRIP0075365,CUST01797,PROMO0000,Christmas Bonus,2025-11-08,7.51
TRIP0033003,CUST00781,PROMO0000,Christmas Bonus,2025-11-28,11.3
TRIP0045690,CUST01079,PROMO0033,New User Welcome,2024-01-27,21.28
TRIP0114319,CUST02716,PROMO0012,Back to School,2025-05-16,10.15
TRIP0020425,CUST00482,PROMO0003,Spring Break,2024-11-14,21.72
TRIP0048542,CUST01147,PROMO0011,Corporate Account,2025-09-22,24.14
TRIP0114985,CUST02732,PROMO0000,Christmas Bonus,2025-10-28,9.78
TRIP0079260,CUST01887,PROMO0028,Festival Pass,2025-09-03,9.7
TRIP0092563,CUST02200,PROMO0012,Back to School,2025-06-01,8.38
TRIP0116360,CUST02764,PROMO0005,Premium Pass,2025-07-21,17.08
TRIP0033198,CUST00785,PROMO0014,Valentine's Special,2025-12-03,11.78
TRIP0119708,CUST02837,PROMO0007,Valentine's Special,2025-03-30,18.05
TRIP0124169,CUST02941,PROMO0022,Refer & Earn,2025-08-27,4.63
TRIP0053144,CUST01257,PROMO0013,Senior Special,2025-10-08,7.77
TRIP0045489,CUST01074,PROMO0024,Student Discount,2024-04-21,29.75
TRIP0021067,CUST00498,PROMO0000,Christmas Bonus,2025-11-19,9.79
TRIP0084402,CUST02011,PROMO0037,Premium Pass,2025-03-17,3.97
TRIP0027098,CUST00641,PROMO0030,VIP Membership,2024-11-24,9.41
TRIP0025028,CUST00594,PROMO0012,Back to School,2025-05-01,8.08
TRIP0007912,CUST00189,PROMO0029,Group Ride Deal,2025-07-13,2.4
TRIP0099163,CUST02356,PROMO0037,Premium Pass,2025-02-04,6.93
TRIP0003743,CUST00091,PROMO0000,Christmas Bonus,2025-11-12,7.7
TRIP0058143,CUST01383,PROMO0033,New User Welcome,2024-01-10,13.75
TRIP0046591,CUST01100,PROMO0006,Refer & Earn,2023-10-19,10.8
TRIP0025076,CUST00595,PROMO0029,Group Ride Deal,2025-07-18,2.08
TRIP0050894,CUST01205,PROMO0003,Spring Break,2024-09-14,15.2
TRIP0120254,CUST02850,PROMO0019,Back to School,2025-09-30,18.88
TRIP0106545,CUST02536,PROMO0039,Airport Express,2025-08-08,8.21
TRIP0060056,CUST01433,PROMO0034,Refer & Earn,2023-08-31,10.49
TRIP0019336,CUST00456,PROMO0002,Back to School,2024-06-06,3.36
TRIP0021024,CUST00497,PROMO0034,Refer & Earn,2023-08-23,5.02
TRIP0084712,CUST02018,PROMO0024,Student Discount,2025-09-18,20.46
TRIP0050785,CUST01202,PROMO0007,Valentine's Special,2024-12-03,19.97
TRIP0068628,CUST01636,PROMO0018,Business Class,2024-10-02,3.17
TRIP0069254,CUST01652,PROMO0024,Student Discount,2025-08-24,24.93
TRIP0027862,CUST00660,PROMO0032,Refer & Earn,2023-05-12,14.73
TRIP0056928,CUST01352,PROMO0038,Black Friday,2024-07-19,11.54
TRIP0116366,CUST02764,PROMO0014,Valentine's Special,2024-12-03,17.1
TRIP0075011,CUST01787,PROMO0000,Christmas Bonus,2025-11-03,11.92
TRIP0119805,CUST02841,PROMO0000,Christmas Bonus,2025-11-14,13.07
TRIP0061126,CUST01458,PROMO0037,Premium Pass,2025-02-01,5.21
TRIP0016392,CUST00392,PROMO0025,Birthday Bonus,2025-01-26,7.0
TRIP0079071,CUST01883,PROMO0006,Refer & Earn,2023-10-20,10.07
TRIP0014708,CUST00351,PROMO0021,Holiday Rush,2025-04-05,18.38
TRIP0072440,CUST01727,PROMO0000,Christmas Bonus,2025-11-27,12.13
TRIP0009655,CUST00229,PROMO0006,Refer & Earn,2023-10-26,16.11
TRIP0122456,CUST02899,PROMO0033,New User Welcome,2024-01-21,18.95
TRIP0013779,CUST00329,PROMO0033,New User Welcome,2024-02-09,10.82
TRIP0059941,CUST01430,PROMO0013,Senior Special,2025-10-21,8.54
TRIP0071162,CUST01693,PROMO0027,Business Class,2025-12-12,12.29
TRIP0005309,CUST00131,PROMO0018,Business Class,2025-03-28,2.37
TRIP0035367,CUST00838,PROMO0035,Flash Sale,2024-08-07,31.49
TRIP0109405,CUST02603,PROMO0004,Black Friday,2024-12-25,3.33
TRIP0124241,CUST02942,PROMO0027,Business Class,2025-11-26,14.2
TRIP0066582,CUST01589,PROMO0030,VIP Membership,2024-03-26,12.22
TRIP0035037,CUST00831,PROMO0013,Senior Special,2025-10-05,14.02
TRIP0049113,CUST01162,PROMO0004,Black Friday,2024-12-25,4.73
TRIP0083822,CUST01997,PROMO0036,Late Night Saver,2025-08-05,15.35
TRIP0042027,CUST00989,PROMO0025,Birthday Bonus,2025-01-29,6.09
TRIP0013520,CUST00323,PROMO0006,Refer & Earn,2023-11-10,11.2
TRIP0075500,CUST01800,PROMO0000,Christmas Bonus,2025-11-03,11.61
TRIP0070327,CUST01675,PROMO0000,Christmas Bonus,2025-11-03,6.48
TRIP0051920,CUST01228,PROMO0000,Christmas Bonus,2025-12-06,6.19
TRIP0081807,CUST01948,PROMO0008,Business Class,2025-07-07,23.04
TRIP0064397,CUST01535,PROMO0012,Back to School,2025-05-04,7.14
TRIP0116240,CUST02762,PROMO0024,Student Discount,2025-04-15,28.52
TRIP0009829,CUST00234,PROMO0025,Birthday Bonus,2025-01-30,9.68
TRIP0100079,CUST02376,PROMO0039,Airport Express,2025-09-17,12.53
TRIP0067459,CUST01611,PROMO0000,Christmas Bonus,2025-11-14,7.95
TRIP0021637,CUST00514,PROMO0000,Christmas Bonus,2025-12-13,10.91
TRIP0121186,CUST02870,PROMO0034,Refer & Earn,2023-08-24,6.23
TRIP0083521,CUST01989,PROMO0000,Christmas Bonus,2025-11-27,10.62
TRIP0126610,CUST02997,PROMO0013,Senior Special,2025-10-11,8.79
TRIP0036514,CUST00865,PROMO0017,Christmas Bonus,2024-05-22,20.65
TRIP0072550,CUST01730,PROMO0007,Valentine's Special,2025-06-16,23.38
TRIP0074681,CUST01779,PROMO0037,Premium Pass,2025-02-05,3.97
TRIP0040986,CUST00966,PROMO0004,Black Friday,2024-12-19,5.1
TRIP0120414,CUST02854,PROMO0031,Business Class,2024-08-31,7.8
TRIP0020804,CUST00491,PROMO0016,Holiday Rush,2025-08-30,8.4
TRIP0004994,CUST00122,PROMO0020,Halloween Treat,2024-10-13,2.6
TRIP0116433,CUST02766,PROMO0000,Christmas Bonus,2025-11-14,12.14
TRIP0010233,CUST00242,PROMO0033,New User Welcome,2024-01-15,21.51
TRIP0019073,CUST00450,PROMO0038,Black Friday,2024-08-15,12.8
TRIP0096111,CUST02282,PROMO0039,Airport Express,2024-05-14,11.13
TRIP0069129,CUST01648,PROMO0039,Airport Express,2024-05-07,15.48
TRIP0113919,CUST02708,PROMO0004,Black Friday,2024-12-29,2.78
TRIP0043966,CUST01039,PROMO0031,Business Class,2024-09-07,8.16
TRIP0058873,CUST01400,PROMO0000,Christmas Bonus,2025-11-19,7.57
TRIP0085732,CUST02043,PROMO0021,Holiday Rush,2025-03-12,23.73
TRIP0060969,CUST01454,PROMO0012,Back to School,2025-06-02,7.4
TRIP0077639,CUST01851,PROMO0029,Group Ride Deal,2025-07-18,3.54
TRIP0031851,CUST00753,PROMO0037,Premium Pass,2025-07-02,3.54
TRIP0029754,CUST00704,PROMO0000,Christmas Bonus,2025-12-01,10.71
TRIP0042296,CUST00996,PROMO0002,Back to School,2024-06-20,2.86
TRIP0045624,CUST01077,PROMO0002,Back to School,2024-06-09,2.84
TRIP0110048,CUST02618,PROMO0016,Holiday Rush,2024-09-14,6.1
TRIP0008268,CUST00197,PROMO0000,Christmas Bonus,2025-12-12,10.36
TRIP0083881,CUST01999,PROMO0013,Senior Special,2025-10-10,10.69
TRIP0016731,CUST00401,PROMO0020,Halloween Treat,2024-10-12,3.02
TRIP0103745,CUST02464,PROMO0021,Holiday Rush,2025-03-18,23.82
TRIP0012977,CUST00309,PROMO0000,Christmas Bonus,2025-11-21,7.98
TRIP0103720,CUST02463,PROMO0011,Corporate Account,2023-07-04,16.38
TRIP0126178,CUST02987,PROMO0037,Premium Pass,2025-02-25,4.17
TRIP0046214,CUST01093,PROMO0025,Birthday Bonus,2025-01-31,9.57
TRIP0024752,CUST00587,PROMO0018,Business Class,2025-03-15,2.21
TRIP0014273,CUST00340,PROMO0031,Business Class,2024-08-17,13.6
TRIP0022981,CUST00540,PROMO0017,Christmas Bonus,2024-06-08,10.68
TRIP0073750,CUST01757,PROMO0037,Premium Pass,2024-04-17,3.97
TRIP0078635,CUST01873,PROMO0012,Back to School,2025-05-10,9.07
TRIP0047119,CUST01112,PROMO0031,Business Class,2024-08-27,10.59
TRIP0064161,CUST01530,PROMO0037,Premium Pass,2024-12-03,4.12
TRIP0018462,CUST00434,PROMO0035,Flash Sale,2024-08-02,31.78
TRIP0117543,CUST02791,PROMO0015,City Explorer,2025-06-11,15.47
TRIP0020421,CUST00482,PROMO0003,Spring Break,2024-11-18,15.42
TRIP0054002,CUST01279,PROMO0012,Back to School,2025-05-28,9.66
TRIP0002929,CUST00071,PROMO0020,Halloween Treat,2024-01-02,2.91
TRIP0002834,CUST00069,PROMO0033,New User Welcome,2024-01-27,19.54
TRIP0094203,CUST02239,PROMO0013,Senior Special,2025-10-13,14.16
TRIP0002728,CUST00067,PROMO0006,Refer & Earn,2025-06-24,9.79
