trip_id,customer_id,driver_id,city,pickup_area,dropoff_area,trip_datetime,trip_status,distance_km,duration_min,fare_amount,platform_revenue,driver_payout,promo_used,surge_multiplier
TRIP0063472,CUST01514,DRV1951,Berlin,Friedrichshain,Mitte,2024-05-23 19:29:00,completed,10.26,16.9,17.19,4.3,12.89,0,1.2
TRIP0063473,CUST01514,DRV3152,Berlin,Wedding,Prenzlauer Berg,2023-12-03 17:06:00,cancelled,4.06,20.2,3.3680000000000003,0.84,2.53,0,1.0
TRIP0063474,CUST01514,DRV5329,Berlin,Friedrichshain,Wedding,2024-08-09 06:42:00,completed,4.29,14.3,11.59,2.9,8.69,0,1.0
TRIP0063475,CUST01514,DRV4147,Berlin,Kreuzberg,Neukölln,2024-06-10 16:44:00,completed,4.95,16.9,5.17,1.29,3.88,0,1.0
TRIP0063476,CUST01514,DRV3933,Berlin,Neukölln,Charlottenburg,2024-11-05 17:58:00,cancelled,11.77,23.2,2.1780000000000004,0.54,1.64,0,1.0
TRIP0063477,CUST01514,DRV2068,Berlin,Neukölln,Kreuzberg,2025-07-03 19:11:00,completed,7.51,35.3,12.88,3.22,9.66,0,1.0
TRIP0063478,CUST01514,DRV4365,Berlin,Schöneberg,Friedrichshain,2024-07-13 18:12:00,cancelled,1.57,33.2,3.9880000000000004,1.0,2.99,0,1.0
TRIP0063479,CUST01514,DRV1431,Berlin,Neukölln,Wedding,2024-07-11 08:19:00,completed,1.69,29.8,8.96,2.24,6.72,0,1.2
TRIP0063480,CUST01514,DRV3060,Berlin,Prenzlauer Berg,Mitte,2024-04-08 00:08:00,completed,8.93,43.6,14.99,3.75,11.24,0,1.0
TRIP0063481,CUST01514,DRV2902,Berlin,Neukölln,Prenzlauer Berg,2024-07-15 14:42:00,completed,11.01,7.1,20.28,5.07,15.21,0,1.2
TRIP0063482,CUST01514,DRV6563,Berlin,Neukölln,Charlottenburg,2025-12-05 22:04:00,completed,7.25,32.9,17.04,4.26,12.78,0,1.0
TRIP0063483,CUST01514,DRV6654,Berlin,Prenzlauer Berg,Wedding,2024-03-22 19:58:00,completed,7.75,16.7,20.64,5.16,15.48,1,1.0
TRIP0063484,CUST01514,DRV8546,Berlin,Prenzlauer Berg,Charlottenburg,2023-12-21 20:24:00,cancelled,7.07,13.6,1.7620000000000002,0.44,1.32,0,1.0
TRIP0063485,CUST01514,DRV8512,Berlin,Friedrichshain,Spandau,2024-04-03 17:41:00,completed,8.3,20.0,5.13,1.28,3.85,0,1.0
TRIP0063486,CUST01514,DRV3852,Berlin,Spandau,Charlottenburg,2024-07-02 07:01:00,cancelled,8.52,31.5,2.5860000000000003,0.65,1.94,0,1.0
TRIP0063487,CUST01514,DRV5150,Berlin,Mitte,Prenzlauer Berg,2024-10-02 08:56:00,completed,5.3,8.4,30.18,7.54,22.64,0,1.5
TRIP0063488,CUST01514,DRV7097,Berlin,Friedrichshain,Neukölln,2025-02-16 05:47:00,completed,2.21,42.2,9.39,2.35,7.04,1,1.0
TRIP0063489,CUST01514,DRV5299,Berlin,Spandau,Neukölln,2023-12-06 14:03:00,completed,10.42,27.4,17.92,4.48,13.44,0,1.5
TRIP0063490,CUST01514,DRV4381,Berlin,Kreuzberg,Spandau,2024-01-12 23:25:00,completed,10.18,6.8,19.55,4.89,14.66,0,1.0
TRIP0063491,CUST01514,DRV8527,Berlin,Mitte,Schöneberg,2025-02-20 15:48:00,completed,4.46,24.0,21.92,5.48,16.44,0,1.0
TRIP0063492,CUST01515,DRV2168,Barcelona,Nou Barris,Sarrià,2025-05-22 19:30:00,completed,10.84,9.0,11.87,2.97,8.9,0,1.0
TRIP0063493,CUST01515,DRV2290,Barcelona,Sant Martí,Les Corts,2025-03-22 18:30:00,completed,12.06,34.0,11.56,2.89,8.67,0,1.0
TRIP0063494,CUST01515,DRV8220,Barcelona,Les Corts,Sants,2024-08-18 17:54:00,completed,3.69,29.6,5.95,1.49,4.46,0,1.0
TRIP0063495,CUST01515,DRV6173,Barcelona,Horta,Sarrià,2024-09-19 23:54:00,completed,3.62,36.2,16.38,4.1,12.28,0,1.5
TRIP0063496,CUST01515,DRV3519,Barcelona,Ciutat Vella,Horta,2024-03-05 09:57:00,completed,3.85,32.3,16.7,4.18,12.52,0,1.2
TRIP0063497,CUST01515,DRV2752,Barcelona,Ciutat Vella,Sants,2024-06-14 17:14:00,completed,2.01,37.7,5.4,1.35,4.05,0,1.2
TRIP0063498,CUST01515,DRV8334,Barcelona,Sarrià,Sants,2024-03-13 00:56:00,completed,12.1,40.4,16.09,4.02,12.07,0,1.0
TRIP0063499,CUST01515,DRV2590,Barcelona,Sants,Poblenou,2025-05-02 21:53:00,completed,6.78,21.3,10.53,2.63,7.9,1,1.2
TRIP0063500,CUST01515,DRV4568,Barcelona,Sarrià,Gràcia,2025-08-21 17:05:00,completed,11.88,20.5,12.45,3.11,9.34,1,1.0
TRIP0063501,CUST01515,DRV8661,Barcelona,Ciutat Vella,Les Corts,2024-05-25 09:08:00,cancelled,,44.4,3.106,0.78,2.33,0,1.0
TRIP0063502,CUST01515,DRV6547,Barcelona,Ciutat Vella,Poblenou,2025-03-05 08:24:00,completed,9.57,36.1,4.3,1.08,3.22,0,1.0
TRIP0063503,CUST01515,DRV6743,Barcelona,Eixample,Ciutat Vella,2024-10-07 17:45:00,completed,3.73,7.0,6.08,1.52,4.56,0,1.5
TRIP0063504,CUST01515,DRV5159,Barcelona,Horta,Les Corts,2025-10-15 20:37:00,completed,8.69,16.5,17.6,4.4,13.2,0,1.0
TRIP0063505,CUST01515,DRV1225,Barcelona,Poblenou,Ciutat Vella,2025-03-17 18:23:00,completed,3.32,19.1,14.45,3.61,10.84,0,1.0
TRIP0063506,CUST01515,DRV4848,Barcelona,Sants,Nou Barris,2025-05-24 10:08:00,completed,8.9,42.1,4.63,1.16,3.47,0,1.0
TRIP0063507,CUST01515,DRV7831,Barcelona,Poblenou,Sants,2024-05-11 06:25:00,completed,3.36,42.9,4.88,1.22,3.66,1,1.0
TRIP0063508,CUST01515,DRV9209,Barcelona,Poblenou,Les Corts,2025-10-04 07:09:00,completed,7.11,24.3,11.88,2.97,8.91,1,1.0
TRIP0063509,CUST01515,DRV5844,Barcelona,Poblenou,Eixample,2025-01-02 18:18:00,completed,7.81,11.2,17.32,4.33,12.99,0,1.0
TRIP0063510,CUST01515,DRV5160,Barcelona,Les Corts,Ciutat Vella,2024-12-26 01:31:00,completed,9.8,25.2,17.5,4.38,13.12,0,1.0
TRIP0063511,CUST01515,DRV7287,Barcelona,Sant Martí,Ciutat Vella,2024-06-20 17:05:00,completed,12.44,28.2,18.8,4.7,14.1,0,1.5
TRIP0063512,CUST01515,DRV6235,Barcelona,Sarrià,Poblenou,2023-12-19 19:04:00,cancelled,1.47,16.7,3.2420000000000004,0.81,2.43,0,1.0
TRIP0063513,CUST01515,DRV2490,Barcelona,Sants,Sarrià,2024-10-26 18:24:00,completed,10.05,16.1,8.14,2.04,6.1,0,1.2
TRIP0063514,CUST01515,DRV4661,Barcelona,Horta,Sarrià,2025-06-04 21:07:00,completed,8.45,24.5,9.61,2.4,7.21,0,1.0
TRIP0063515,CUST01515,DRV2591,Barcelona,Sant Martí,Les Corts,2025-06-28 22:50:00,completed,4.32,36.1,16.2,4.05,12.15,0,1.0
TRIP0063516,CUST01515,DRV2263,Barcelona,Sant Martí,Gràcia,2024-06-20 01:45:00,completed,8.39,43.3,17.21,4.3,12.91,0,1.0
TRIP0063517,CUST01515,DRV4510,Barcelona,Sant Martí,Gràcia,2024-02-29 17:11:00,completed,1.85,37.9,11.32,2.83,8.49,0,1.2
TRIP0063518,CUST01515,DRV6049,Barcelona,Sants,Ciutat Vella,2025-07-05 09:01:00,completed,10.41,31.3,5.59,1.4,4.19,0,1.0
TRIP0063519,CUST01515,DRV3391,Barcelona,Sant Martí,Sants,2024-05-06 08:52:00,completed,2.41,17.8,20.37,5.09,15.28,0,1.5
TRIP0063520,CUST01515,DRV9952,Barcelona,Eixample,Gràcia,2025-02-04 13:22:00,completed,9.53,33.6,9.54,2.38,7.16,0,1.0
TRIP0063521,CUST01515,DRV3521,Barcelona,Eixample,Horta,2025-03-08 06:00:00,completed,8.88,30.1,10.41,2.6,7.81,0,1.0
TRIP0063522,CUST01515,DRV9537,Barcelona,Horta,Poblenou,2024-01-22 17:35:00,completed,9.59,16.6,15.26,3.82,11.44,0,1.0
TRIP0063523,CUST01515,DRV9475,Barcelona,Horta,Sarrià,2025-02-26 22:04:00,completed,6.34,11.1,11.33,2.83,8.5,0,1.0
TRIP0063524,CUST01515,DRV4900,Barcelona,Eixample,Les Corts,2025-03-31 22:53:00,completed,4.78,43.7,10.49,2.62,7.87,0,1.0
TRIP0063525,CUST01515,DRV1479,Barcelona,Poblenou,Eixample,2024-08-10 23:43:00,completed,1.34,11.2,4.91,1.23,3.68,1,1.0
TRIP0063526,CUST01515,DRV1397,Barcelona,Horta,Sarrià,2025-08-01 06:53:00,completed,7.23,26.1,8.45,2.11,6.34,0,1.0
TRIP0063527,CUST01515,DRV5525,Barcelona,Poblenou,Gràcia,2025-08-27 10:13:00,completed,8.8,41.3,15.19,3.8,11.39,1,1.0
TRIP0063528,CUST01515,DRV7349,Barcelona,Ciutat Vella,Nou Barris,2025-05-06 06:50:00,completed,4.15,28.0,15.39,3.85,11.54,0,1.0
TRIP0063529,CUST01515,DRV2854,Barcelona,Eixample,Horta,2024-07-31 00:26:00,completed,6.34,39.9,15.96,3.99,11.97,1,1.2
TRIP0063530,CUST01515,DRV3584,Barcelona,Ciutat Vella,Sants,2023-12-22 17:29:00,completed,9.26,40.4,11.61,2.9,8.71,1,1.0
TRIP0063531,CUST01515,DRV9021,Barcelona,Sant Martí,Poblenou,2025-01-14 03:01:00,completed,8.25,36.0,8.59,2.15,6.44,0,1.0
TRIP0063532,CUST01515,DRV3692,Barcelona,Sarrià,Sants,2024-01-21 19:56:00,completed,6.77,20.2,16.58,4.14,12.44,1,1.0
TRIP0063533,CUST01516,DRV9916,Barcelona,Eixample,Les Corts,2023-11-24 07:17:00,completed,12.11,8.5,4.84,1.21,3.63,0,1.0
TRIP0063534,CUST01516,DRV1763,Barcelona,Sants,Poblenou,2023-10-19 16:24:00,completed,5.56,13.2,15.36,3.84,11.52,0,1.0
TRIP0063535,CUST01516,DRV8926,Barcelona,Horta,Poblenou,2024-10-14 04:01:00,completed,5.62,38.2,16.95,4.24,12.71,0,1.0
TRIP0063536,CUST01516,DRV3383,Barcelona,Nou Barris,Eixample,2024-10-08 03:35:00,cancelled,12.7,43.0,3.344,0.84,2.5,0,1.0
TRIP0063537,CUST01516,DRV9170,Barcelona,Sant Martí,Sants,2025-08-08 19:23:00,completed,8.11,30.3,13.43,3.36,10.07,0,1.0
TRIP0063538,CUST01516,DRV4854,Barcelona,Gràcia,Sarrià,2023-12-21 08:34:00,completed,,37.1,7.43,1.86,5.57,0,1.0
TRIP0063539,CUST01516,DRV2249,Barcelona,Poblenou,Sarrià,2023-11-10 22:48:00,completed,10.03,13.8,14.17,3.54,10.63,0,1.0
TRIP0063540,CUST01516,DRV3006,Barcelona,Ciutat Vella,Gràcia,2024-02-18 18:42:00,completed,5.56,30.0,6.04,1.51,4.53,1,1.2
TRIP0063541,CUST01516,DRV8907,Barcelona,Horta,Sant Martí,2024-02-28 17:56:00,completed,3.02,31.1,18.78,4.7,14.08,0,1.5
TRIP0063542,CUST01516,DRV7638,Barcelona,Ciutat Vella,Sant Martí,2024-05-16 08:20:00,completed,4.48,,7.99,2.0,5.99,0,1.2
TRIP0063543,CUST01516,DRV7987,Barcelona,Horta,Eixample,2024-10-24 17:16:00,cancelled,2.89,,2.596,0.65,1.95,0,1.0
TRIP0063544,CUST01516,DRV8114,Barcelona,Ciutat Vella,Les Corts,2025-01-23 22:03:00,completed,,43.2,10.1,2.52,7.58,0,1.0
TRIP0063545,CUST01516,DRV3745,Barcelona,Gràcia,Horta,2024-11-21 16:05:00,completed,7.12,32.1,7.38,1.84,5.54,0,1.5
TRIP0063546,CUST01516,DRV5149,Barcelona,Sarrià,Eixample,2025-11-07 18:30:00,completed,11.94,40.4,20.15,5.04,15.11,0,1.2
TRIP0063547,CUST01516,DRV1393,Barcelona,Sants,Nou Barris,2025-11-19 00:38:00,completed,7.21,23.3,17.34,4.34,13.0,0,1.2
TRIP0063548,CUST01516,DRV6861,Barcelona,Nou Barris,Sarrià,2025-12-02 14:33:00,completed,4.24,12.2,10.94,2.74,8.2,0,1.0
TRIP0063549,CUST01516,DRV2038,Barcelona,Eixample,Gràcia,2025-07-03 23:33:00,completed,2.97,,6.85,1.71,5.14,0,1.0
TRIP0063550,CUST01516,DRV7380,Barcelona,Nou Barris,Sarrià,2025-05-15 16:31:00,completed,10.49,30.3,7.09,1.77,5.32,0,1.0
TRIP0063551,CUST01516,DRV1580,Barcelona,Eixample,Poblenou,2024-10-02 21:12:00,completed,12.99,15.7,12.36,3.09,9.27,0,1.0
TRIP0063552,CUST01516,DRV1023,Barcelona,Ciutat Vella,Les Corts,2024-01-01 21:57:00,completed,4.73,,13.21,3.3,9.91,0,1.0
TRIP0063553,CUST01516,DRV5295,Barcelona,Les Corts,Sarrià,2025-10-10 18:45:00,completed,1.77,23.6,15.13,3.78,11.35,0,1.0
TRIP0063554,CUST01516,DRV5938,Barcelona,Horta,Sants,2023-12-27 06:56:00,completed,12.56,44.6,14.52,3.63,10.89,0,1.0
TRIP0063555,CUST01516,DRV1756,Barcelona,Eixample,Sant Martí,2024-05-10 21:28:00,completed,3.38,15.5,9.26,2.32,6.94,0,1.0
TRIP0063556,CUST01516,DRV9167,Barcelona,Gràcia,Sarrià,2025-08-11 19:33:00,completed,12.32,20.3,11.73,2.93,8.8,0,1.0
TRIP0063557,CUST01516,DRV7114,Barcelona,Sants,Poblenou,2024-08-22 18:17:00,completed,8.57,16.1,20.27,5.07,15.2,1,1.2
TRIP0063558,CUST01516,DRV6612,Barcelona,Gràcia,Eixample,2024-05-24 14:53:00,completed,11.2,15.3,7.64,1.91,5.73,0,1.0
TRIP0063559,CUST01516,DRV8058,Barcelona,Poblenou,Nou Barris,2023-11-14 11:24:00,completed,10.3,27.3,8.44,2.11,6.33,0,1.0
TRIP0063560,CUST01516,DRV3698,Barcelona,Horta,Gràcia,2024-03-05 19:36:00,cancelled,8.95,28.7,4.224,1.06,3.16,1,1.2
TRIP0063561,CUST01516,DRV9818,Barcelona,Sants,Sarrià,2024-04-04 19:16:00,completed,9.98,34.1,18.16,4.54,13.62,0,1.2
TRIP0063562,CUST01516,DRV3160,Barcelona,Poblenou,Les Corts,2025-03-17 11:19:00,completed,1.86,21.1,11.36,2.84,8.52,0,1.0
TRIP0063563,CUST01516,DRV5398,Barcelona,Les Corts,Sant Martí,2024-03-16 07:17:00,completed,10.14,7.5,18.51,4.63,13.88,0,1.2
TRIP0063564,CUST01516,DRV2915,Barcelona,Nou Barris,Les Corts,2025-01-30 18:09:00,completed,9.56,9.9,15.56,3.89,11.67,0,1.0
TRIP0063565,CUST01516,DRV9458,Barcelona,Poblenou,Sarrià,2025-01-18 20:04:00,completed,1.83,26.3,8.43,2.11,6.32,0,1.0
TRIP0063566,CUST01517,DRV1023,Amsterdam,Zuidas,Oud-West,2025-02-22 15:03:00,completed,,17.6,6.03,1.51,4.52,0,1.0
TRIP0063567,CUST01517,DRV6943,Amsterdam,Centrum,Oud-West,2025-07-26 19:08:00,completed,2.24,28.9,13.8,3.45,10.35,0,1.0
TRIP0063568,CUST01517,DRV3389,Amsterdam,Oud-West,De Pijp,2025-06-15 19:37:00,completed,11.33,36.7,19.74,4.93,14.81,0,1.0
TRIP0063569,CUST01517,DRV9620,Amsterdam,Centrum,Oost,2025-04-22 15:06:00,completed,12.41,32.7,10.32,2.58,7.74,0,1.0
TRIP0063570,CUST01517,DRV4252,Amsterdam,Westerpark,Amstelveen,2024-12-12 08:47:00,completed,3.28,33.7,15.55,3.89,11.66,1,1.0
TRIP0063571,CUST01517,DRV5572,Amsterdam,De Pijp,Oud-West,2025-06-02 11:17:00,completed,1.05,18.5,12.94,3.24,9.7,0,1.0
TRIP0063572,CUST01517,DRV8669,Amsterdam,Amstelveen,Oud-West,2025-08-07 11:18:00,cancelled,7.08,41.6,1.558,0.39,1.17,0,1.0
TRIP0063573,CUST01517,DRV8843,Amsterdam,Centrum,Bijlmer,2025-05-09 08:50:00,completed,5.81,,18.2,4.55,13.65,0,1.2
TRIP0063574,CUST01517,DRV4651,Amsterdam,Westerpark,Bijlmer,2025-10-10 16:16:00,completed,4.9,30.8,18.25,4.56,13.69,0,1.0
TRIP0063575,CUST01517,DRV7999,Amsterdam,Amsterdam-Noord,Westerpark,2025-10-14 05:32:00,completed,12.54,31.8,4.83,1.21,3.62,0,1.0
TRIP0063576,CUST01517,DRV2562,Amsterdam,De Pijp,Bijlmer,2025-11-16 02:52:00,completed,2.4,21.0,18.78,4.7,14.08,0,1.0
TRIP0063577,CUST01517,DRV6938,Amsterdam,Centrum,De Pijp,2025-12-07 18:06:00,completed,9.89,22.8,18.99,4.75,14.24,0,1.0
TRIP0063578,CUST01517,DRV8062,Amsterdam,Amsterdam-Noord,De Pijp,2025-09-26 07:14:00,completed,,35.2,7.22,1.8,5.42,0,1.0
TRIP0063579,CUST01517,DRV4088,Amsterdam,Amstelveen,Zuidas,2025-08-27 20:56:00,completed,11.07,11.4,14.3,3.58,10.72,0,1.0
TRIP0063580,CUST01517,DRV7916,Amsterdam,Oud-West,Westerpark,2024-12-31 07:15:00,cancelled,6.07,33.3,1.03,0.26,0.77,0,1.2
TRIP0063581,CUST01517,DRV1985,Amsterdam,Centrum,Oost,2025-01-08 19:57:00,completed,2.85,24.1,8.19,2.05,6.14,0,1.0
TRIP0063582,CUST01517,DRV9172,Amsterdam,Zuidas,Bijlmer,2025-03-21 09:29:00,cancelled,6.3,32.0,4.774,1.19,3.58,0,1.2
TRIP0063583,CUST01517,DRV8354,Amsterdam,Amsterdam-Noord,De Pijp,2025-08-11 12:03:00,completed,11.04,,11.14,2.78,8.36,0,1.0
TRIP0063584,CUST01517,DRV6261,Amsterdam,Westerpark,Centrum,2025-02-08 20:41:00,completed,2.4,16.2,14.01,3.5,10.51,0,1.0
TRIP0063585,CUST01517,DRV9616,Amsterdam,Oost,Jordaan,2025-07-24 09:53:00,completed,11.3,6.1,4.84,1.21,3.63,0,1.0
TRIP0063586,CUST01517,DRV6512,Amsterdam,Bijlmer,Westerpark,2025-12-01 18:52:00,cancelled,8.14,,2.818,0.7,2.12,0,1.5
TRIP0063587,CUST01517,DRV9742,Amsterdam,De Pijp,Amstelveen,2025-09-15 18:59:00,completed,8.7,28.1,14.34,3.58,10.76,0,1.2
TRIP0063588,CUST01517,DRV8131,Amsterdam,Zuidas,Oud-West,2025-06-21 09:44:00,completed,4.75,23.9,4.6,1.15,3.45,1,1.0
TRIP0063589,CUST01517,DRV8952,Amsterdam,Westerpark,Bijlmer,2025-10-23 08:29:00,completed,2.19,8.9,15.68,3.92,11.76,0,1.0
TRIP0063590,CUST01517,DRV8160,Amsterdam,Oud-West,Amsterdam-Noord,2024-12-23 07:52:00,completed,2.82,38.0,6.76,1.69,5.07,0,1.0
TRIP0063591,CUST01517,DRV2180,Amsterdam,Oost,Bijlmer,2025-10-02 07:56:00,completed,4.84,15.9,5.06,1.26,3.8,0,1.0
TRIP0063592,CUST01517,DRV1139,Amsterdam,Jordaan,Bijlmer,2025-06-02 18:28:00,completed,1.92,5.1,12.99,3.25,9.74,0,1.2
TRIP0063593,CUST01517,DRV9914,Amsterdam,Bijlmer,Westerpark,2025-08-12 07:58:00,completed,10.7,28.0,13.13,3.28,9.85,0,1.0
TRIP0063594,CUST01517,DRV8722,Amsterdam,Zuidas,Centrum,2025-02-17 12:11:00,completed,10.13,19.5,16.71,4.18,12.53,0,1.2
TRIP0063595,CUST01517,DRV7224,Amsterdam,Amsterdam-Noord,Westerpark,2024-12-26 16:08:00,completed,8.54,44.5,6.75,1.69,5.06,0,1.0
TRIP0063596,CUST01517,DRV9517,Amsterdam,Amsterdam-Noord,Bijlmer,2025-05-26 19:04:00,completed,,24.6,18.84,4.71,14.13,0,1.0
TRIP0063597,CUST01517,DRV3632,Amsterdam,Oost,Centrum,2025-12-01 17:45:00,completed,7.39,42.7,11.08,2.77,8.31,0,1.2
TRIP0063598,CUST01517,DRV2232,Amsterdam,Zuidas,De Pijp,2024-12-09 08:17:00,completed,6.51,44.9,12.94,3.24,9.7,0,1.0
TRIP0063599,CUST01517,DRV4329,Amsterdam,Amsterdam-Noord,De Pijp,2025-07-26 20:41:00,completed,1.27,18.3,16.58,4.14,12.44,1,1.0
TRIP0063600,CUST01517,DRV3489,Amsterdam,Zuidas,Centrum,2025-04-24 19:32:00,completed,4.03,28.5,7.12,1.78,5.34,1,1.0
TRIP0063601,CUST01517,DRV8590,Amsterdam,De Pijp,Centrum,2025-06-07 19:34:00,completed,9.2,9.2,6.3,1.58,4.72,0,1.0
TRIP0063602,CUST01517,DRV1479,Amsterdam,Oost,De Pijp,2025-12-04 10:39:00,completed,7.74,29.9,5.37,1.34,4.03,0,1.0
TRIP0063603,CUST01517,DRV8343,Amsterdam,Zuidas,Amstelveen,2025-07-17 08:03:00,completed,10.51,12.8,13.62,3.4,10.22,0,1.0
TRIP0063604,CUST01517,DRV2279,Amsterdam,Zuidas,De Pijp,2025-01-05 05:41:00,completed,5.82,44.3,16.75,4.19,12.56,0,1.0
TRIP0063605,CUST01517,DRV2549,Amsterdam,Westerpark,Oud-West,2025-04-23 20:35:00,completed,2.79,33.7,10.22,2.56,7.66,0,1.0
TRIP0063606,CUST01517,DRV4647,Amsterdam,De Pijp,Amstelveen,2025-09-23 14:47:00,completed,2.46,7.9,16.68,4.17,12.51,0,1.0
TRIP0063607,CUST01517,DRV1446,Amsterdam,De Pijp,Jordaan,2025-08-26 20:52:00,completed,1.95,14.0,11.48,2.87,8.61,0,1.0
TRIP0063608,CUST01517,DRV1059,Amsterdam,Bijlmer,Centrum,2025-05-26 20:22:00,completed,6.56,28.3,6.05,1.51,4.54,0,1.0
TRIP0063609,CUST01517,DRV4191,Amsterdam,Westerpark,Oud-West,2025-03-29 11:05:00,completed,9.04,37.4,16.32,4.08,12.24,0,1.0
TRIP0063610,CUST01517,DRV1883,Amsterdam,Oud-West,Zuidas,2025-04-29 06:16:00,completed,9.86,28.2,8.28,2.07,6.21,0,1.0
TRIP0063611,CUST01517,DRV8640,Amsterdam,Amstelveen,Jordaan,2025-10-22 19:58:00,completed,12.15,35.4,23.34,5.84,17.5,0,1.5
TRIP0063612,CUST01517,DRV7011,Amsterdam,Amsterdam-Noord,Bijlmer,2025-03-16 08:20:00,completed,9.7,16.4,5.4,1.35,4.05,0,1.2
TRIP0063613,CUST01517,DRV4665,Amsterdam,De Pijp,Centrum,2025-07-05 08:09:00,cancelled,8.43,9.3,1.9320000000000002,0.48,1.45,0,1.5
TRIP0063614,CUST01517,DRV1096,Amsterdam,Oost,Oud-West,2025-05-19 20:41:00,completed,5.3,37.1,15.67,3.92,11.75,0,1.0
TRIP0063615,CUST01517,DRV9459,Amsterdam,Oud-West,Amsterdam-Noord,2025-10-02 08:01:00,completed,1.87,28.5,5.91,1.48,4.43,0,1.0
TRIP0063616,CUST01517,DRV6487,Amsterdam,Centrum,Zuidas,2025-09-22 15:19:00,completed,12.25,44.5,6.86,1.72,5.14,0,1.0
TRIP0063617,CUST01518,DRV2326,Milan,Navigli,Loreto,2025-07-13 15:14:00,completed,3.06,20.5,9.79,2.45,7.34,0,1.0
TRIP0063618,CUST01518,DRV1536,Milan,Porta Venezia,Centro Storico,2025-06-05 19:06:00,completed,1.46,14.7,10.86,2.72,8.14,0,1.0
TRIP0063619,CUST01518,DRV9522,Milan,Loreto,Isola,2025-10-27 10:03:00,completed,2.46,11.0,7.39,1.85,5.54,1,1.2
TRIP0063620,CUST01518,DRV7358,Milan,Lambrate,Navigli,2025-09-19 07:29:00,completed,4.15,44.0,15.06,3.76,11.3,0,1.0
TRIP0063621,CUST01518,DRV5432,Milan,Lambrate,Porta Romana,2025-06-27 13:40:00,cancelled,7.62,13.1,2.552,0.64,1.91,0,1.0
TRIP0063622,CUST01518,DRV7240,Milan,Navigli,Città Studi,2025-06-29 09:51:00,completed,4.05,42.4,5.0,1.25,3.75,0,1.0
TRIP0063623,CUST01518,DRV5180,Milan,Bicocca,Lambrate,2025-10-22 23:52:00,completed,12.0,35.3,6.59,1.65,4.94,0,1.0
TRIP0063624,CUST01518,DRV3256,Milan,Brera,Lambrate,2025-09-10 16:39:00,completed,7.02,33.9,17.98,4.5,13.48,0,1.0
TRIP0063625,CUST01518,DRV5192,Milan,Loreto,Navigli,2025-08-20 19:47:00,completed,11.78,21.3,6.22,1.56,4.66,0,1.0
TRIP0063626,CUST01518,DRV6400,Milan,Centro Storico,Città Studi,2025-09-26 18:41:00,cancelled,7.36,16.0,3.5560000000000005,0.89,2.67,0,1.0
TRIP0063627,CUST01518,DRV8713,Milan,Porta Venezia,Bicocca,2025-09-27 18:37:00,cancelled,1.59,7.6,1.326,0.33,1.0,0,1.0
TRIP0063628,CUST01518,DRV5362,Milan,Città Studi,Isola,2025-09-24 08:47:00,completed,6.61,28.9,5.44,1.36,4.08,0,1.0
TRIP0063629,CUST01518,DRV5475,Milan,Porta Venezia,Navigli,2025-12-13 08:10:00,cancelled,7.19,27.6,1.22,0.3,0.92,0,1.0
TRIP0063630,CUST01518,DRV7210,Milan,Isola,Brera,2025-06-07 10:25:00,cancelled,3.39,32.6,3.2960000000000003,0.82,2.48,0,1.0
TRIP0063631,CUST01518,DRV3015,Milan,Loreto,Centro Storico,2025-07-24 07:01:00,completed,8.97,8.4,12.81,3.2,9.61,0,1.0
TRIP0063632,CUST01518,DRV2182,Milan,Loreto,Brera,2025-07-03 10:37:00,completed,4.51,7.4,14.97,3.74,11.23,1,1.0
TRIP0063633,CUST01518,DRV3102,Milan,Bicocca,Centro Storico,2025-05-24 09:53:00,completed,6.94,35.0,20.55,5.14,15.41,0,1.2
TRIP0063634,CUST01518,DRV3179,Milan,Brera,Centro Storico,2025-10-28 07:56:00,completed,3.0,28.2,16.39,4.1,12.29,1,1.0
TRIP0063635,CUST01518,DRV2870,Milan,Centro Storico,Brera,2025-08-13 18:00:00,completed,9.13,26.9,7.79,1.95,5.84,0,1.0
TRIP0063636,CUST01518,DRV6746,Milan,Navigli,Isola,2025-12-11 20:33:00,completed,10.03,21.0,6.75,1.69,5.06,0,1.0
TRIP0063637,CUST01518,DRV8608,Milan,Porta Venezia,Centro Storico,2025-06-06 17:26:00,completed,6.77,24.4,7.13,1.78,5.35,0,1.0
TRIP0063638,CUST01519,DRV3313,Barcelona,Sarrià,Ciutat Vella,2025-10-12 17:50:00,completed,1.67,31.6,4.59,1.15,3.44,1,1.0
TRIP0063639,CUST01519,DRV5518,Barcelona,Poblenou,Sant Martí,2025-10-24 17:56:00,completed,9.79,16.8,15.81,3.95,11.86,0,1.2
TRIP0063640,CUST01519,DRV2762,Barcelona,Horta,Ciutat Vella,2025-08-21 12:14:00,completed,7.81,20.6,13.85,3.46,10.39,0,1.0
TRIP0063641,CUST01519,DRV6636,Barcelona,Nou Barris,Les Corts,2025-08-08 07:01:00,completed,6.75,39.5,13.36,3.34,10.02,0,1.0
TRIP0063642,CUST01519,DRV3927,Barcelona,Sarrià,Horta,2025-11-08 18:33:00,completed,3.7,13.1,13.05,3.26,9.79,1,1.0
TRIP0063643,CUST01519,DRV2004,Barcelona,Gràcia,Sant Martí,2025-11-21 06:17:00,completed,8.57,37.4,15.1,3.78,11.32,0,1.0
