age,gender,cancelled_trips,days_since_last_trip,churned,signup_channel,income_level,total_cancelled_trips,net_platform_revenue,avg_duration_min,promo_used_avg,total_promo_cost,avg_discount_value,avg_driver_burden,driver_borne_total,driver_burden_ratio,promo_used_rate,promo_dependency,revenue_quartile,promo_intensity_q,signup_month,last_trip_month,is_inactive_20d,is_inactive_30d,recency_bucket,is_high_value,high_value_and_inactive,low_engagement_and_recent,usage_intensity_score
63,Other,4,3,0,Ads,medium,2,78.74,22.856,0.2,55.89,13.69,0.0875000000000001,0.3500000000000005,0.0062233285917496,0.16,1,Q1,High,2024-04,2025-11,0,0,Recent,0,0,1,0.3872863247863248
60,Other,5,4,0,Partnership,high,9,316.27,26.5,0.1710526315789473,134.1,18.051111111111112,3.3800000000000003,30.42,0.1849015317286652,0.1184210526315789,1,Q4,High,2025-02,2025-12,0,0,Recent,1,0,1,0.39690170940170943
54,Other,3,36,0,Referral,medium,6,157.84,22.98333333333333,0.1041666666666666,16.759999999999998,6.745,2.555,10.22,0.3787991104521868,0.0833333333333333,0,Q3,Mid-Low,2024-08,2025-12,1,1,Inactive,0,0,0,0.4716880341880342
60,Other,0,45,0,Organic,low,2,82.51,26.08,0.1333333333333333,28.05,11.533333333333331,2.183333333333333,6.55,0.1893063583815028,0.1,1,Q1,Mid-High,2023-09,2025-11,1,1,Inactive,0,0,0,0.29754273504273504
36,Male,5,11,0,Ads,medium,2,116.28,27.24473684210526,0.1578947368421052,42.97,20.593333333333334,6.626666666666666,19.88,0.3163086714399363,0.0789473684210526,0,Q2,Mid-Low,2024-02,2025-11,0,0,Mid-Recent,0,0,1,0.5956196581196581
38,Other,1,46,0,Ads,low,0,43.52,23.85,0.125,24.06,17.14,5.109999999999999,10.22,0.2981330221703617,0.125,1,Q1,High,2024-12,2025-11,1,1,Inactive,0,0,0,0.1891025641025641
41,Male,3,17,1,Referral,low,6,145.55,24.19607843137255,0.1176470588235294,29.46,12.6,2.78,8.339999999999998,0.2206349206349206,0.0588235294117647,0,Q3,Mid-Low,2025-10,2025-12,0,0,Mid-Inactive,0,0,0,0.297008547008547
56,Male,2,0,0,Partnership,low,5,134.13,24.39130434782609,0.1304347826086956,20.01,6.6933333333333325,0.113333333333333,0.3399999999999989,0.0167076167076166,0.0652173913043478,0,Q3,Mid-Low,2024-04,2025-12,0,0,Recent,0,0,1,0.5464743589743589
52,Male,2,0,0,Ads,medium,4,126.55,27.78529411764706,0.1470588235294117,38.43,15.25,2.8266666666666667,8.48,0.1807716904711149,0.088235294117647,1,Q3,Mid-High,2025-04,2025-11,0,0,Recent,0,0,1,0.5299145299145298
38,Male,0,11,0,Partnership,medium,1,62.56,20.057894736842105,0.2105263157894736,12.12,7.34,1.2799999999999996,2.559999999999999,0.1743869209809263,0.1052631578947368,1,Q1,Mid-High,2023-02,2025-12,0,0,Mid-Recent,0,0,1,0.3894230769230769
54,Female,1,15,0,Ads,medium,6,175.46,25.81851851851852,0.1666666666666666,43.52,11.47,2.794,13.97,0.2429987823969385,0.0925925925925925,1,Q4,Mid-High,2025-01,2025-12,0,0,Mid-Inactive,1,0,0,0.5459401709401709
25,Female,2,1,0,Partnership,medium,0,162.4,21.4575,0.125,53.26,20.75,7.435,29.74,0.3583132530120482,0.1,1,Q3,Mid-High,2023-04,2025-12,0,0,Recent,0,0,1,0.2708333333333333
45,Male,5,16,0,Referral,high,6,255.72,24.027118644067794,0.1186440677966101,41.84,13.24,2.8599999999999994,11.439999999999998,0.2147147147147146,0.0677966101694915,0,Q4,Mid-Low,2024-02,2025-12,0,0,Mid-Inactive,1,0,0,0.42841880341880345
42,Female,2,33,1,Ads,medium,3,43.22,24.066666666666663,0.1333333333333333,8.56,12.28,3.719999999999999,3.719999999999999,0.3029315960912051,0.0666666666666666,0,Q1,Mid-Low,2025-10,2025-12,1,1,Inactive,0,0,0,0.12232905982905984
33,Other,4,38,0,Referral,medium,6,120.83,24.417021276595744,0.1489361702127659,63.27,16.902,4.247999999999999,21.24,0.2513312034078807,0.1063829787234042,1,Q2,Mid-High,2024-01,2025-11,1,1,Inactive,0,0,0,0.31463675213675213
56,Other,1,7,0,Referral,medium,2,67.97,28.154545454545453,0.1363636363636363,12.2,12.28,0.08,0.08,0.006514657980456,0.0454545454545454,0,Q1,Low,2025-08,2025-12,0,0,Recent,0,0,1,0.32585470085470086
46,Female,0,27,0,Partnership,medium,9,140.82,25.914814814814815,0.0555555555555555,34.23,12.28,1.59,4.77,0.1223076923076923,0.0555555555555555,0,Q3,Low,2025-11,2025-12,1,0,Mid-Inactive,0,0,0,0.2612179487179487
64,Male,2,1,0,Ads,medium,5,121.11,26.37368421052632,0.2105263157894736,37.75,8.59,1.0399999999999996,5.1999999999999975,0.1210710128055878,0.131578947368421,1,Q2,High,2023-11,2025-12,0,0,Recent,0,0,1,0.2761752136752137
41,Other,1,8,0,Partnership,medium,4,45.47,22.394736842105264,0.2105263157894736,35.62,12.92,1.4166666666666667,4.25,0.1065964384248808,0.1578947368421052,1,Q1,High,2025-07,2025-12,0,0,Mid-Recent,0,0,1,0.38247863247863245
50,Other,5,6,0,Referral,medium,6,129.32999999999998,24.652380952380955,0.1666666666666666,46.08,16.8,5.28,21.12,0.3142857142857143,0.0952380952380952,1,Q3,Mid-High,2023-01,2025-11,0,0,Recent,0,0,1,0.5988247863247863
39,Male,3,9,0,Organic,low,4,79.51,19.8969696969697,0.1515151515151515,15.06,9.255,1.7249999999999996,3.4499999999999997,0.186385737439222,0.0606060606060606,0,Q1,Mid-Low,2024-05,2025-11,0,0,Mid-Recent,0,0,1,0.32425213675213677
66,Male,6,68,1,Referral,medium,7,117.36,25.905,0.15,45.52,12.52,1.2624999999999995,5.049999999999999,0.0998615780106782,0.1,1,Q2,Mid-High,2025-10,2025-12,1,1,Inactive,0,0,0,0.3055555555555556
35,Other,5,9,0,Referral,medium,11,137.6,26.802,0.14,64.36,13.968,1.3519999999999996,6.759999999999998,0.0950506186726658,0.1,1,Q3,Mid-High,2024-03,2025-12,0,0,Mid-Recent,0,0,1,0.5705128205128205
25,Female,5,37,1,Partnership,medium,2,138.96,25.909302325581397,0.2790697674418604,81.82,12.273333333333332,3.2133333333333334,28.92,0.2611522485100235,0.2093023255813953,1,Q3,High,2024-12,2025-12,1,1,Inactive,0,0,0,0.5267094017094017
36,Female,2,2,0,Ads,medium,6,161.17,23.35490196078431,0.1764705882352941,44.03,14.864,6.058,30.29,0.407561894510226,0.0980392156862745,1,Q3,Mid-High,2025-09,2025-12,0,0,Recent,0,0,1,0.3178418803418803
31,Other,11,21,0,Referral,high,2,344.24,26.17866666666667,0.2,61.76,11.216666666666669,1.1950000000000005,7.170000000000002,0.1040185695633251,0.08,0,Q4,Mid-Low,2024-09,2025-12,1,0,Mid-Inactive,1,1,0,0.6981837606837606
30,Male,0,9,0,Referral,medium,5,118.27,25.1027027027027,0.081081081081081,29.51,11.586666666666666,1.7500000000000002,5.250000000000001,0.1510356731875719,0.081081081081081,0,Q2,Mid-Low,2023-03,2025-12,0,0,Mid-Recent,0,0,1,0.4455128205128205
54,Female,3,13,0,Ads,medium,3,82.32,23.32857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-08,2025-09,0,0,Mid-Recent,0,0,1,0.532051282051282
63,Other,7,5,0,Partnership,high,6,185.82,24.495652173913044,0.1739130434782608,40.06,14.0,4.0975,16.39,0.2903454384410983,0.0869565217391304,0,Q4,Mid-Low,2025-05,2025-12,0,0,Recent,1,0,1,0.4700854700854701
23,Male,3,13,0,Referral,medium,8,151.37,24.305882352941172,0.1372549019607843,96.45,17.19666666666667,1.5199999999999998,9.12,0.0863881784597897,0.1176470588235294,1,Q3,High,2023-05,2025-12,0,0,Mid-Recent,0,0,1,0.3247863247863248
64,Male,2,3,0,Ads,medium,3,155.22,23.522916666666664,0.125,37.89,13.053333333333336,0.8233333333333336,2.4700000000000006,0.061199207135778,0.0625,0,Q3,Mid-Low,2023-01,2025-10,0,0,Recent,0,0,1,0.2911324786324786
58,Other,3,4,0,Organic,low,1,119.53,26.785000000000004,0.15,19.55,7.586666666666666,1.3333333333333333,4.0,0.1698513800424628,0.075,0,Q2,Mid-Low,2024-07,2025-12,0,0,Recent,0,0,1,0.43055555555555547
63,Other,4,11,0,Ads,high,1,235.09,23.951063829787238,0.1489361702127659,70.45,15.166666666666666,3.4250000000000003,20.55,0.2258241758241758,0.1276595744680851,1,Q4,High,2024-06,2025-12,0,0,Mid-Recent,1,0,1,0.45352564102564097
33,Male,0,13,0,Ads,high,4,245.19,27.45964912280702,0.1052631578947368,49.06,15.57,3.32,13.28,0.2130253448829002,0.0701754385964912,0,Q4,Mid-Low,2025-07,2025-12,0,0,Mid-Recent,1,0,1,0.5379273504273504
27,Female,6,65,1,Partnership,low,2,105.6,29.26279069767442,0.1162790697674418,63.99,23.33333333333333,2.723333333333333,8.17,0.113220620842572,0.0697674418604651,0,Q2,Mid-Low,2024-09,2025-12,1,1,Inactive,0,0,0,0.5197649572649572
58,Male,3,12,0,Referral,medium,11,204.33,24.89016393442623,0.0983606557377049,47.23,13.925,2.8475,11.39,0.194302285909246,0.0655737704918032,0,Q4,Mid-Low,2025-06,2025-12,0,0,Mid-Recent,1,0,1,0.5758547008547008
53,Other,0,19,0,Ads,low,4,87.74,23.866666666666667,0.303030303030303,34.47,9.42,2.526,12.63,0.2681528662420382,0.1515151515151515,1,Q1,High,2024-01,2025-11,0,0,Mid-Inactive,0,0,0,0.4909188034188034
57,Female,2,2,0,Organic,medium,4,115.36,22.87777777777778,0.1944444444444444,54.63,17.247500000000002,3.7425000000000006,14.970000000000002,0.2150862068965517,0.1111111111111111,1,Q2,Mid-High,2025-03,2025-12,0,0,Recent,0,0,1,0.23290598290598288
37,Male,1,67,1,Partnership,medium,2,56.66,21.63529411764706,0.2352941176470588,15.68,13.62,5.78,11.56,0.4243759177679882,0.1176470588235294,1,Q1,High,2025-07,2025-12,1,1,Inactive,0,0,0,0.1517094017094017
56,Female,4,38,0,Organic,low,3,146.96,26.4,0.1489361702127659,52.23,14.63,1.7325000000000004,6.9300000000000015,0.1171399594320487,0.0851063829787234,0,Q3,Mid-Low,2024-03,2025-12,1,1,Inactive,0,0,0,0.38408119658119655
66,Female,9,19,0,Partnership,high,5,331.59,26.11688311688312,0.1948051948051948,80.57,13.971428571428572,2.4614285714285717,17.23,0.1761758691206544,0.0909090909090909,1,Q4,Mid-High,2023-10,2025-12,0,0,Mid-Inactive,1,0,0,0.44978632478632485
25,Male,2,9,1,Organic,low,3,105.83,24.28048780487805,0.1707317073170731,43.62,10.162,1.4380000000000002,7.19,0.1415075772485731,0.1219512195121951,1,Q2,High,2024-12,2025-12,0,0,Mid-Recent,0,0,1,0.42094017094017094
63,Male,4,38,0,Partnership,low,5,154.07,24.24406779661017,0.1694915254237288,50.98,18.186666666666667,1.2999999999999996,3.899999999999999,0.0710641399416909,0.0508474576271186,0,Q3,Low,2025-05,2025-12,1,1,Inactive,0,0,0,0.3450854700854701
19,Female,2,29,0,Ads,medium,3,70.33,25.66,0.12,11.54,12.0,0.4600000000000008,0.4600000000000008,0.0383333333333334,0.04,0,Q1,Low,2023-06,2025-11,1,0,Inactive,0,0,0,0.42895299145299143
67,Female,1,17,0,Organic,medium,2,68.17,31.133333333333333,0.1428571428571428,34.8,18.875,1.7400000000000002,3.4800000000000004,0.0909090909090909,0.0952380952380952,1,Q1,Mid-High,2024-03,2025-12,0,0,Mid-Inactive,0,0,0,0.3215811965811966
45,Female,1,34,0,Referral,low,2,88.6,23.10909090909091,0.1818181818181818,35.739999999999995,12.28,0.3666666666666665,1.0999999999999996,0.0298588490770901,0.0909090909090909,1,Q1,Mid-High,2025-08,2025-12,1,1,Inactive,0,0,0,0.4700854700854701
39,Other,3,11,0,Organic,medium,3,96.83,24.379310344827587,0.1724137931034483,21.33,7.702500000000001,2.37,9.48,0.3076923076923077,0.1379310344827586,1,Q2,High,2024-11,2025-12,0,0,Mid-Recent,0,0,1,0.17521367521367523
54,Male,0,11,0,Referral,medium,1,57.25,22.08125,0.25,42.09,14.07,3.765,15.06,0.263517060367454,0.25,1,Q1,High,2025-06,2025-12,0,0,Mid-Recent,0,0,1,0.3627136752136752
52,Male,1,0,0,Partnership,medium,7,78.36,24.35625,0.125,47.2,15.4375,3.6775,14.71,0.2376029720562106,0.125,1,Q1,High,2023-08,2025-09,0,0,Recent,0,0,1,0.3616452991452991
40,Other,1,29,0,Referral,medium,6,112.65,24.941463414634143,0.1707317073170731,68.39,16.246666666666666,4.848333333333333,29.09,0.298420188756668,0.1463414634146341,1,Q2,High,2025-07,2025-12,1,0,Inactive,0,0,0,0.5876068376068375
30,Male,8,2,1,Ads,medium,4,131.48,23.706521739130437,0.1521739130434782,70.86,16.84,3.01,15.05,0.1751833313933186,0.108695652173913,1,Q3,Mid-High,2025-03,2025-12,0,0,Recent,0,0,1,0.3242521367521367
39,Female,6,4,0,Ads,medium,4,132.55,25.25,0.217391304347826,58.7,9.937142857142858,1.804285714285714,12.63,0.1770643488013458,0.1521739130434782,1,Q3,High,2024-06,2025-11,0,0,Recent,0,0,1,0.27564102564102566
66,Other,3,29,0,Partnership,high,11,222.86,26.514035087719297,0.2280701754385964,62.64,12.426666666666668,2.1533333333333338,12.920000000000002,0.1709899417681313,0.1052631578947368,1,Q4,Mid-High,2023-08,2025-12,1,0,Inactive,1,1,0,0.3295940170940171
36,Female,0,10,0,Ads,medium,5,199.13,26.49016393442623,0.2295081967213114,159.61,14.966666666666669,1.9291666666666665,23.15,0.1266688553293937,0.1967213114754098,1,Q4,High,2025-10,2025-12,0,0,Mid-Recent,1,0,1,0.38141025641025644
65,Male,0,24,0,Partnership,medium,8,127.66,24.877777777777776,0.1111111111111111,35.91,23.5,5.74,11.48,0.242245199409158,0.0444444444444444,0,Q3,Low,2025-07,2025-12,1,0,Mid-Inactive,0,0,0,0.3408119658119658
23,Male,3,15,0,Partnership,medium,7,112.21,28.135135135135137,0.1621621621621621,26.76,9.45,2.76,11.039999999999996,0.292063492063492,0.1081081081081081,1,Q2,Mid-High,2024-07,2025-12,0,0,Mid-Inactive,0,0,0,0.4802350427350427
56,Male,2,24,0,Partnership,medium,7,77.67,25.69375,0.125,10.84,12.0,1.16,1.16,0.0966666666666666,0.03125,0,Q1,Low,2024-01,2025-11,1,0,Mid-Inactive,0,0,0,0.3685897435897436
68,Female,1,3,0,Referral,medium,2,83.28999999999999,26.22,0.28,64.14,12.113333333333337,1.4383333333333337,8.630000000000003,0.1185928267143053,0.24,1,Q1,High,2023-10,2025-11,0,0,Recent,0,0,1,0.422008547008547
30,Male,3,18,0,Partnership,low,5,117.38,25.48333333333333,0.0476190476190476,3.88,6.76,2.88,2.88,0.4260355029585799,0.0238095238095238,0,Q2,Low,2024-09,2025-11,0,0,Mid-Inactive,0,0,0,0.5571581196581197
23,Male,4,6,0,Organic,low,5,141.6,25.2,0.18,86.38,18.842,1.7239999999999998,8.62,0.0907368421052631,0.1,1,Q3,Mid-High,2023-06,2025-12,0,0,Recent,0,0,1,0.5566239316239316
50,Male,2,30,0,Referral,medium,4,96.18,24.24324324324324,0.2432432432432432,47.75,14.44,2.9000000000000004,11.6,0.1954507160909857,0.1081081081081081,1,Q2,Mid-High,2024-12,2025-12,1,1,Inactive,0,0,0,0.43856837606837606
41,Other,3,26,0,Partnership,low,6,140.96,25.589795918367347,0.1020408163265306,33.72,17.06,5.82,17.46,0.3411488862837046,0.0612244897959183,0,Q3,Mid-Low,2023-01,2025-12,1,0,Mid-Inactive,0,0,0,0.4412393162393162
43,Male,4,19,0,Organic,high,10,254.54,22.71212121212121,0.106060606060606,77.08,24.75,5.48,21.92,0.2214141414141414,0.0606060606060606,0,Q4,Mid-Low,2024-09,2025-12,0,0,Mid-Inactive,1,0,0,0.6944444444444444
59,Female,1,0,0,Ads,high,2,74.49,23.73,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,Q1,Low,2023-11,2025-12,0,0,Recent,0,0,1,0.4492521367521367
28,Male,3,13,0,Ads,medium,6,87.74,27.7939393939394,0.2121212121212121,24.14,16.62,4.550000000000001,9.1,0.2737665463297232,0.0606060606060606,0,Q1,Mid-Low,2023-02,2025-12,0,0,Mid-Recent,0,0,1,0.483974358974359
57,Female,7,12,0,Referral,low,5,133.2,21.876,0.12,33.93,10.042,3.322,16.61,0.3286505738029284,0.1,1,Q3,Mid-High,2025-05,2025-12,0,0,Mid-Recent,0,0,1,0.33440170940170943
37,Other,2,17,0,Ads,low,5,94.37,24.003030303030304,0.1818181818181818,17.25,8.413333333333334,2.6633333333333336,7.99,0.3165610142630745,0.0909090909090909,1,Q2,Mid-High,2025-04,2025-12,0,0,Mid-Inactive,0,0,0,0.5048076923076923
56,Female,7,5,0,Organic,medium,5,137.84,27.30434782608696,0.1739130434782608,60.91,13.96,1.996,9.98,0.1407814924530963,0.108695652173913,1,Q3,Mid-High,2025-10,2025-12,0,0,Recent,0,0,1,0.23397435897435898
52,Female,2,4,0,Ads,low,5,103.36,29.225641025641025,0.1282051282051282,6.75,4.109999999999999,0.7349999999999999,1.4699999999999998,0.1788321167883211,0.0512820512820512,0,Q2,Low,2024-03,2025-11,0,0,Recent,0,0,1,0.47489316239316237
50,Other,1,43,0,Referral,low,7,113.32,23.28695652173913,0.217391304347826,79.71000000000001,12.794285714285715,1.4200000000000002,9.94,0.1108756274400446,0.1521739130434782,1,Q2,High,2023-11,2025-11,1,1,Inactive,0,0,0,0.5117521367521367
42,Male,1,15,0,Ads,high,2,91.64,23.004761904761907,0.238095238095238,53.16,17.356,6.768000000000001,33.84,0.3889655172413793,0.238095238095238,1,Q2,High,2025-06,2025-12,0,0,Mid-Inactive,0,0,0,0.20352564102564102
46,Male,6,13,0,Partnership,medium,4,195.38,26.74074074074074,0.1666666666666666,69.74000000000001,15.306666666666668,3.8766666666666665,23.26,0.2501075268817204,0.1111111111111111,1,Q4,Mid-High,2023-04,2025-11,0,0,Mid-Recent,1,0,1,0.5042735042735043
49,Male,0,74,0,Partnership,medium,3,69.39,27.7,0.16,20.24,12.76,2.64,5.279999999999999,0.2068965517241378,0.08,0,Q1,Mid-Low,2025-08,2025-12,1,1,Inactive,0,0,0,0.1997863247863248
45,Female,1,30,0,Organic,high,9,200.67,21.511764705882356,0.1372549019607843,40.59,19.0,5.69,17.07,0.2960457856399583,0.0588235294117647,0,Q4,Mid-Low,2023-10,2025-12,1,1,Inactive,1,1,0,0.6511752136752137
27,Female,4,20,0,Organic,medium,3,150.81,26.71818181818181,0.2045454545454545,30.68,9.1575,1.4900000000000002,5.960000000000001,0.1626637554585153,0.0909090909090909,1,Q3,Mid-High,2023-01,2025-10,1,0,Mid-Inactive,0,0,0,0.2879273504273504
31,Female,0,0,0,Ads,low,10,118.95,23.989795918367346,0.1836734693877551,47.51,15.485,3.7325,14.93,0.2391095451633568,0.0816326530612244,0,Q2,Mid-Low,2024-08,2025-12,0,0,Recent,0,0,1,0.47596153846153844
44,Male,1,25,0,Partnership,medium,4,60.27,29.1625,0.3333333333333333,39.39,13.173333333333332,0.4333333333333335,1.3000000000000007,0.0319488817891374,0.125,1,Q1,High,2025-09,2025-12,1,0,Mid-Inactive,0,0,0,0.1955128205128205
62,Male,2,32,0,Referral,medium,4,83.13,27.246875,0.125,23.09,10.58,2.883333333333333,8.649999999999999,0.2725267800882167,0.09375,1,Q1,Mid-High,2025-05,2025-12,1,1,Inactive,0,0,0,0.2991452991452991
21,Other,2,105,0,Ads,high,5,188.93,28.668000000000003,0.12,43.2,16.71,5.909999999999999,23.64,0.3536804308797127,0.08,0,Q4,Mid-Low,2023-04,2025-11,1,1,Inactive,1,1,0,0.5219017094017094
32,Female,3,31,0,Ads,medium,4,82.66,25.78333333333333,0.1333333333333333,32.42,12.6825,4.577500000000001,18.31,0.3609304159274591,0.1333333333333333,1,Q1,High,2024-05,2025-11,1,1,Inactive,0,0,0,0.22115384615384615
55,Other,5,9,0,Organic,low,6,111.06,21.765853658536585,0.073170731707317,8.34,9.92,1.58,1.58,0.1592741935483871,0.024390243902439,0,Q2,Low,2024-07,2025-11,0,0,Mid-Recent,0,0,1,0.5042735042735043
52,Other,3,117,1,Referral,medium,4,92.05,24.60322580645161,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0,Q2,Low,2025-09,2025-12,1,1,Inactive,0,0,0,0.2254273504273504
35,Male,3,10,1,Referral,medium,8,224.31,26.076119402985075,0.1194029850746268,68.89,15.112,1.5719999999999998,7.859999999999999,0.1024104234527687,0.0746268656716417,0,Q4,Mid-Low,2023-04,2025-11,0,0,Mid-Recent,1,0,1,0.6362179487179487
59,Female,0,5,0,Organic,medium,8,129.05,25.370833333333334,0.1041666666666666,6.35,12.28,5.93,5.93,0.4828990228013029,0.0208333333333333,0,Q3,Low,2024-11,2025-12,0,0,Recent,0,0,1,0.49946581196581197
18,Male,1,16,0,Referral,medium,7,149.96,24.492,0.16,40.34,13.0075,2.9799999999999995,11.919999999999998,0.2280903176425563,0.08,0,Q3,Mid-Low,2023-10,2025-12,0,0,Mid-Inactive,0,0,0,0.32745726495726496
48,Male,11,22,1,Referral,medium,9,278.12,26.50352941176471,0.0941176470588235,48.52,18.6875,6.5575,26.23,0.3509030100334448,0.0470588235294117,0,Q4,Low,2024-10,2025-12,1,0,Mid-Inactive,1,1,0,0.6923076923076923
46,Female,5,4,0,Organic,medium,6,100.44,23.11315789473684,0.1842105263157894,41.25,11.854,3.604,18.02,0.3040323941285642,0.131578947368421,1,Q2,High,2024-08,2025-12,0,0,Recent,0,0,1,0.3317307692307692
33,Other,9,21,0,Partnership,high,13,298.67,24.07435897435897,0.1538461538461538,194.5,19.645,3.580833333333333,42.97,0.180949172527056,0.1538461538461538,1,Q4,High,2025-02,2025-12,1,0,Mid-Inactive,1,1,0,0.6623931623931625
40,Female,0,38,0,Referral,low,8,99.25,25.54878048780488,0.2195121951219512,71.52000000000001,15.451666666666666,3.713333333333333,22.28,0.2375266524520255,0.1463414634146341,1,Q2,High,2024-01,2025-10,1,1,Inactive,0,0,0,0.35844017094017094
63,Male,4,13,0,Partnership,medium,3,123.92,26.66428571428572,0.238095238095238,79.56,13.867142857142856,2.602857142857143,18.22,0.1863366741664962,0.1666666666666666,1,Q3,High,2023-01,2025-11,0,0,Mid-Recent,0,0,1,0.5571581196581197
61,Male,5,30,0,Organic,medium,10,107.46,26.42325581395349,0.0465116279069767,0.0,0.0,0.0,0.0,0.0,0.0,0,Q2,Low,2023-09,2025-11,1,1,Inactive,0,0,0,0.3392094017094017
47,Other,5,16,0,Partnership,medium,10,187.44,27.10833333333333,0.2166666666666666,68.42,13.537142857142856,3.8428571428571434,26.9,0.2822073017205203,0.1166666666666666,1,Q4,High,2024-08,2025-12,0,0,Mid-Inactive,1,0,0,0.4951923076923077
30,Female,2,49,1,Ads,medium,6,87.5,24.665625,0.25,58.73,11.058333333333332,1.495,8.969999999999999,0.1324963072378138,0.1875,1,Q1,High,2024-09,2025-10,1,1,Inactive,0,0,0,0.4310897435897436
41,Other,3,36,1,Referral,low,1,93.65,28.308823529411764,0.1176470588235294,37.010000000000005,15.01,3.0700000000000003,9.21,0.1992643877109476,0.088235294117647,1,Q2,Mid-High,2023-08,2025-12,1,1,Inactive,0,0,0,0.5368589743589742
41,Female,3,27,0,Organic,high,10,251.78,25.86774193548387,0.032258064516129,1.69,3.32,1.63,1.63,0.4909638554216867,0.0161290322580645,0,Q4,Low,2025-04,2025-12,1,0,Mid-Inactive,1,1,0,0.545405982905983
59,Female,4,15,1,Referral,medium,1,114.43,23.38108108108108,0.1621621621621621,57.19,20.5,6.202500000000001,24.81,0.3025609756097561,0.1081081081081081,1,Q2,Mid-High,2023-07,2025-10,0,0,Mid-Inactive,0,0,0,0.29273504273504275
54,Male,0,18,0,Partnership,high,10,267.15,25.35211267605634,0.1830985915492957,78.64,14.98,5.19125,41.53,0.345593742198552,0.1126760563380281,1,Q4,Mid-High,2024-10,2025-12,0,0,Mid-Inactive,1,0,0,0.6185897435897436
65,Other,2,3,0,Referral,low,4,114.38,25.53076923076923,0.1025641025641025,54.37,19.746666666666663,2.103333333333334,6.310000000000002,0.1039881344759394,0.0769230769230769,0,Q2,Mid-Low,2025-03,2025-12,0,0,Recent,0,0,1,0.5373931623931624
63,Male,4,36,0,Ads,medium,7,64.47,25.964,0.2,51.68,27.666666666666668,10.44,31.32,0.3773493975903614,0.12,1,Q1,High,2023-05,2025-11,1,1,Inactive,0,0,0,0.3733974358974359
21,Female,4,4,0,Organic,high,4,131.98,23.6625,0.09375,16.58,12.73,4.44,8.879999999999999,0.3487824037706206,0.0625,0,Q3,Mid-Low,2024-11,2025-12,0,0,Recent,0,0,1,0.26442307692307687
30,Other,1,5,0,Organic,medium,1,107.67,23.98918918918919,0.1351351351351351,37.54,10.59,1.4249999999999998,5.699999999999999,0.1318223866790009,0.1081081081081081,1,Q2,Mid-High,2024-07,2025-12,0,0,Recent,0,0,1,0.4732905982905983
